subject,start_seconds,end_seconds,n_r_peaks,rr_reference,rr_legacy,rr_fusion,fusion_quality,legacy_error,legacy_abs_error,legacy_within_2,fusion_error,fusion_abs_error,fusion_within_2
bidmc_23,300.0,360.0,63,18.07270890309548,16.0,18.04,0.373369626000814,-2.0727089030954815,2.0727089030954815,False,-0.032708903095482356,0.032708903095482356,True
bidmc_23,330.0,390.0,63,17.879061679566327,18.0,12.93,0.321978996241597,0.12093832043367314,0.12093832043367314,True,-4.949061679566327,4.949061679566327,False
bidmc_23,360.0,420.0,63,17.879061679566178,16.0,8.78,0.3505524786112903,-1.8790616795661776,1.8790616795661776,True,-9.099061679566178,9.099061679566178,False
bidmc_23,390.0,450.0,63,18.072708903095325,18.0,8.09,0.47180788037513266,-0.07270890309532518,0.07270890309532518,True,-9.982708903095325,9.982708903095325,False
bidmc_23,420.0,480.0,63,17.96615907187035,20.0,8.35,0.3911269243769879,2.0338409281296492,2.0338409281296492,False,-9.616159071870351,9.616159071870351,False
bidmc_24,0.0,60.0,97,22.97095739291944,19.0,22.73,0.6746562107210405,-3.9709573929194413,3.9709573929194413,False,-0.24095739291944085,0.24095739291944085,True
bidmc_24,30.0,90.0,96,22.83152627189321,19.0,22.38,0.7159064150307447,-3.8315262718932104,3.8315262718932104,False,-0.4515262718932114,0.4515262718932114,True
bidmc_24,60.0,120.0,97,22.763070631148423,22.0,22.69,0.8045904066250172,-0.7630706311484232,0.7630706311484232,True,-0.07307063114842194,0.07307063114842194,True
bidmc_24,90.0,150.0,98,22.505943054730125,21.0,22.45,0.8033821844153684,-1.5059430547301247,1.5059430547301247,True,-0.0559430547301254,0.0559430547301254,True
bidmc_24,120.0,180.0,98,22.65881708652796,22.0,22.79,0.3988764106888361,-0.6588170865279608,0.6588170865279608,True,0.13118291347203836,0.13118291347203836,True
bidmc_24,150.0,210.0,98,22.814018043025655,21.0,22.72,0.5163576932957077,-1.814018043025655,1.814018043025655,True,-0.09401804302565608,0.09401804302565608,True
bidmc_24,180.0,240.0,96,22.404892153100796,19.0,22.37,0.2868393489921683,-3.4048921531007963,3.4048921531007963,False,-0.0348921531007953,0.0348921531007953,True
bidmc_24,210.0,270.0,96,22.288704406959347,19.0,22.19,0.6617278328213679,-3.288704406959347,3.288704406959347,False,-0.0987044069593459,0.0987044069593459,True
bidmc_24,240.0,300.0,97,22.62448585884334,19.0,22.64,0.6567590288575201,-3.6244858588433395,3.6244858588433395,False,0.015514141156661054,0.015514141156661054,True
bidmc_24,270.0,330.0,96,23.041963982330962,22.0,23.2,0.6266197749145314,-1.0419639823309623,1.0419639823309623,True,0.15803601766903697,0.15803601766903697,True
bidmc_24,300.0,360.0,97,22.72748142774497,22.0,22.76,0.7579034433665626,-0.7274814277449693,0.7274814277449693,True,0.032518572255032296,0.032518572255032296,True
bidmc_24,330.0,390.0,97,21.99489150906902,21.0,21.97,0.7956014824364808,-0.9948915090690207,0.9948915090690207,True,-0.024891509069021822,0.024891509069021822,True
bidmc_24,360.0,420.0,95,21.86588921282799,21.0,22.07,0.7227627017961685,-0.8658892128279909,0.8658892128279909,True,0.20411078717200937,0.20411078717200937,True
bidmc_24,390.0,450.0,95,22.288704406959226,23.0,21.17,0.6574052360251861,0.7112955930407736,0.7112955930407736,True,-1.1187044069592247,1.1187044069592247,True
bidmc_24,420.0,480.0,94,22.62448585884334,23.0,22.78,0.7605454741563069,0.3755141411566605,0.3755141411566605,True,0.15551414115666162,0.15551414115666162,True
bidmc_25,0.0,60.0,126,15.274949083503051,23.0,15.37,0.7966751665804106,7.725050916496949,7.725050916496949,False,0.09505091649694819,0.09505091649694819,True
bidmc_25,30.0,90.0,125,15.41625472152508,20.0,15.58,0.7334766473917483,4.58374527847492,4.58374527847492,False,0.16374527847492004,0.16374527847492004,True
bidmc_25,60.0,120.0,125,15.699107289555839,19.0,15.66,0.8360783449183865,3.3008927104441614,3.3008927104441614,False,-0.03910728955583842,0.03910728955583842,True
bidmc_25,90.0,150.0,126,15.739925126624087,22.0,15.73,0.735928497304526,6.260074873375913,6.260074873375913,False,-0.009925126624086289,0.009925126624086289,True
bidmc_25,120.0,180.0,125,16.510857001621098,21.0,16.35,0.7885148517542854,4.489142998378902,4.489142998378902,False,-0.16085700162109617,0.16085700162109617,True
bidmc_25,150.0,210.0,124,16.287124977600058,19.0,16.31,0.8175420340770218,2.712875022399942,2.712875022399942,False,0.022875022399940548,0.022875022399940548,True
bidmc_25,180.0,240.0,124,15.957446808510616,24.0,15.85,0.7296466283056017,8.042553191489384,8.042553191489384,False,-0.10744680851061617,0.10744680851061617,True
bidmc_25,210.0,270.0,124,16.163868180868096,24.0,16.17,0.7633059722351593,7.836131819131904,7.836131819131904,False,0.006131819131905303,0.006131819131905303,True
bidmc_25,240.0,300.0,124,16.322108553566345,21.0,16.08,0.7536088557338966,4.677891446433655,4.677891446433655,False,-0.24210855356634653,0.24210855356634653,True
bidmc_25,270.0,330.0,125,16.41208580731658,20.0,16.45,0.7386343678927427,3.587914192683421,3.587914192683421,False,0.03791419268342011,0.03791419268342011,True
bidmc_25,300.0,360.0,125,17.51328405940127,20.0,17.33,0.7562923906205405,2.4867159405987316,2.4867159405987316,False,-0.18328405940127013,0.18328405940127013,True
bidmc_25,330.0,390.0,124,17.26307146262655,21.0,17.4,0.5655973383822832,3.7369285373734513,3.7369285373734513,False,0.1369285373734499,0.1369285373734499,True
bidmc_25,360.0,420.0,124,16.21714494095211,21.0,15.25,0.5775557148695547,4.78285505904789,4.78285505904789,False,-0.9671449409521102,0.9671449409521102,True
bidmc_25,390.0,450.0,124,15.167222849290802,24.0,15.88,0.627343823528216,8.832777150709198,8.832777150709198,False,0.7127771507091989,0.7127771507091989,True
bidmc_25,420.0,480.0,123,15.416254721524988,23.0,15.62,0.6627951859974559,7.583745278475012,7.583745278475012,False,0.20374527847501156,0.20374527847501156,True
bidmc_26,0.0,60.0,91,17.66431828282661,19.0,12.95,0.7172400134738025,1.3356817171733901,1.3356817171733901,True,-4.714318282826611,4.714318282826611,False
bidmc_26,30.0,90.0,90,18.168434141992385,19.0,14.49,0.4202822421533454,0.8315658580076146,0.8315658580076146,True,-3.678434141992385,3.678434141992385,False
bidmc_26,60.0,120.0,88,17.653313838536533,20.0,14.36,0.4377701212551442,2.3466861614634666,2.3466861614634666,False,-3.293313838536534,3.293313838536534,False
bidmc_26,90.0,150.0,89,17.653313838536533,21.0,14.44,0.5264816305463352,3.3466861614634666,3.3466861614634666,False,-3.213313838536534,3.213313838536534,False
bidmc_26,120.0,180.0,90,17.37326669724844,19.0,16.91,0.42075880170800545,1.6267333027515605,1.6267333027515605,True,-0.4632666972484394,0.4632666972484394,True
bidmc_26,150.0,210.0,90,19.26945910290234,21.0,18.14,0.40132862574172196,1.7305408970976615,1.7305408970976615,True,-1.129459102902338,1.129459102902338,True
bidmc_26,180.0,240.0,90,19.197323428840868,21.0,14.07,0.46731600640922527,1.8026765711591324,1.8026765711591324,True,-5.127323428840867,5.127323428840867,False
bidmc_26,210.0,270.0,90,17.059781976180346,22.0,13.55,0.41612338200994287,4.940218023819654,4.940218023819654,False,-3.5097819761803457,3.5097819761803457,False
bidmc_26,240.0,300.0,89,14.67021079191877,21.0,15.22,0.4629184116127562,6.32978920808123,6.32978920808123,False,0.549789208081231,0.549789208081231,True
bidmc_26,270.0,330.0,90,14.713692754426415,18.0,12.99,0.4969343176178172,3.2863072455735853,3.2863072455735853,False,-1.7236927544264145,1.7236927544264145,True
bidmc_26,300.0,360.0,90,14.664452106635324,21.0,15.54,0.427716484931121,6.3355478933646765,6.3355478933646765,False,0.8755478933646756,0.8755478933646756,True
bidmc_26,330.0,390.0,91,16.077632159399922,22.0,26.48,0.4781615834880409,5.922367840600078,5.922367840600078,False,10.402367840600078,10.402367840600078,False
bidmc_26,360.0,420.0,91,17.374803827469652,18.0,14.73,0.49426662203406724,0.6251961725303481,0.6251961725303481,True,-2.6448038274696515,2.6448038274696515,False
bidmc_26,390.0,450.0,91,16.977015732546775,19.0,13.53,0.6252932565256926,2.022984267453225,2.022984267453225,False,-3.4470157325467756,3.4470157325467756,False
bidmc_26,420.0,480.0,91,17.905498284234447,23.0,17.77,0.4602866867272267,5.094501715765553,5.094501715765553,False,-0.13549828423444765,0.13549828423444765,True
bidmc_27,0.0,60.0,89,11.279273105972587,19.0,11.29,0.5268378909027103,7.720726894027413,7.720726894027413,False,0.010726894027412115,0.010726894027412115,True
bidmc_27,30.0,90.0,89,11.287454986071165,15.0,10.69,0.6928806601029865,3.7125450139288354,3.7125450139288354,False,-0.5974549860711651,0.5974549860711651,True
bidmc_27,60.0,120.0,89,11.057943132907269,18.0,10.84,0.6211653456233905,6.942056867092731,6.942056867092731,False,-0.2179431329072692,0.2179431329072692,True
bidmc_27,90.0,150.0,88,10.789396362823737,18.0,10.64,0.5529185350815027,7.210603637176263,7.210603637176263,False,-0.1493963628237367,0.1493963628237367,True
bidmc_27,120.0,180.0,88,10.745917552024553,19.0,11.29,0.5355460412244307,8.254082447975447,8.254082447975447,False,0.5440824479754465,0.5440824479754465,True
bidmc_27,150.0,210.0,87,11.038250774329097,17.0,11.22,0.6032172809064006,5.9617492256709035,5.9617492256709035,False,0.18174922567090412,0.18174922567090412,True
bidmc_27,180.0,240.0,86,11.17319830616811,16.0,8.23,0.4785213008250976,4.826801693831889,4.826801693831889,False,-2.94319830616811,2.94319830616811,False
bidmc_27,210.0,270.0,87,11.021789832851045,16.0,11.3,0.6718701618862518,4.978210167148955,4.978210167148955,False,0.27821016714895563,0.27821016714895563,True
bidmc_27,240.0,300.0,87,10.559726197933596,16.0,9.94,0.6598693580064066,5.440273802066404,5.440273802066404,False,-0.6197261979335966,0.6197261979335966,True
bidmc_27,270.0,330.0,86,10.535786159054808,17.0,10.51,0.7577382285304545,6.464213840945192,6.464213840945192,False,-0.025786159054808522,0.025786159054808522,True
bidmc_27,300.0,360.0,87,10.215288301999795,19.0,10.51,0.5757362045694235,8.784711698000205,8.784711698000205,False,0.2947116980002047,0.2947116980002047,True
bidmc_27,330.0,390.0,88,10.577968990182399,17.0,10.74,0.698180719938529,6.422031009817601,6.422031009817601,False,0.16203100981760166,0.16203100981760166,True
bidmc_27,360.0,420.0,88,10.610055036769493,18.0,10.59,0.45374086480123343,7.389944963230507,7.389944963230507,False,-0.020055036769493384,0.020055036769493384,True
bidmc_27,390.0,450.0,88,10.419324760222896,18.0,10.25,0.7163800601213974,7.580675239777104,7.580675239777104,False,-0.16932476022289578,0.16932476022289578,True
bidmc_27,420.0,480.0,91,13.391419060913293,14.0,10.18,0.651498253311834,0.608580939086707,0.608580939086707,True,-3.2114190609132933,3.2114190609132933,False
bidmc_28,0.0,60.0,87,17.77251184834123,17.0,17.52,0.5425353576245323,-0.7725118483412317,0.7725118483412317,True,-0.2525118483412321,0.2525118483412321,True
bidmc_28,30.0,90.0,84,18.32021818832157,20.0,17.01,0.7790725320698916,1.6797818116784313,1.6797818116784313,True,-1.3102181883215671,1.3102181883215671,True
bidmc_28,60.0,120.0,80,17.823802608795056,20.0,21.19,0.3395056998467351,2.176197391204944,2.176197391204944,False,3.3661973912049454,3.3661973912049454,False
bidmc_28,90.0,150.0,83,18.52032510411017,19.0,16.18,0.4440968389170447,0.47967489588982914,0.47967489588982914,True,-2.340325104110171,2.340325104110171,False
bidmc_28,120.0,180.0,82,19.15961945031718,18.0,18.34,0.4719208405731961,-1.1596194503171802,1.1596194503171802,True,-0.8196194503171803,0.8196194503171803,True
bidmc_28,150.0,210.0,80,18.31570096133197,18.0,12.09,0.5217406195728671,-0.3157009613319701,0.3157009613319701,True,-6.22570096133197,6.22570096133197,False
bidmc_28,180.0,240.0,82,18.659054515073485,19.0,18.13,0.6374749965887964,0.34094548492651455,0.34094548492651455,True,-0.5290545150734864,0.5290545150734864,True
bidmc_28,210.0,270.0,81,18.73079567297578,21.0,13.67,0.5797566131625954,2.2692043270242195,2.2692043270242195,False,-5.060795672975781,5.060795672975781,False
bidmc_28,240.0,300.0,81,17.96615907187028,22.0,17.39,0.5840412079665531,4.03384092812972,4.03384092812972,False,-0.5761590718702791,0.5761590718702791,True
bidmc_28,270.0,330.0,85,17.945151374650145,21.0,23.12,0.5728220232723399,3.0548486253498552,3.0548486253498552,False,5.174848625349856,5.174848625349856,False
bidmc_28,300.0,360.0,85,17.40289106032474,22.0,16.69,0.5502990387592226,4.597108939675259,4.597108939675259,False,-0.7128910603247398,0.7128910603247398,True
bidmc_28,330.0,390.0,81,17.793619344598245,22.0,17.94,0.5940109429201432,4.206380655401755,4.206380655401755,False,0.1463806554017566,0.1463806554017566,True
bidmc_28,360.0,420.0,80,17.793619344598245,21.0,18.3,0.6156408602689004,3.2063806554017553,3.2063806554017553,False,0.506380655401756,0.506380655401756,True
bidmc_28,390.0,450.0,81,17.20192535311285,21.0,17.41,0.6921825264797161,3.7980746468871516,3.7980746468871516,False,0.20807464688715172,0.20807464688715172,True
bidmc_28,420.0,480.0,84,17.472815541884643,24.0,17.74,0.6399798125967919,6.527184458115357,6.527184458115357,False,0.26718445811535574,0.26718445811535574,True
bidmc_29,0.0,60.0,90,20.487679441885422,19.0,20.29,0.7675458906529681,-1.4876794418854224,1.4876794418854224,True,-0.1976794418854233,0.1976794418854233,True
bidmc_29,30.0,90.0,90,19.142743663035617,21.0,19.55,0.7124643991668131,1.857256336964383,1.857256336964383,True,0.4072563369643838,0.4072563369643838,True
bidmc_29,60.0,120.0,90,18.518631419792214,20.0,19.4,0.6416754411018065,1.4813685802077856,1.4813685802077856,True,0.8813685802077842,0.8813685802077842,True
bidmc_29,90.0,150.0,90,18.497062365434445,16.0,17.49,0.8021824703117454,-2.497062365434445,2.497062365434445,False,-1.0070623654344466,1.0070623654344466,True
bidmc_29,120.0,180.0,90,19.260819685101673,18.0,20.13,0.2390081373836959,-1.2608196851016729,1.2608196851016729,True,0.8691803148983261,0.8691803148983261,True
bidmc_29,150.0,210.0,90,19.260819685101758,21.0,18.41,0.6427277974074573,1.7391803148982419,1.7391803148982419,True,-0.850819685101758,0.850819685101758,True
bidmc_29,180.0,240.0,91,18.78911948797589,20.0,18.31,0.7678101381013308,1.2108805120241115,1.2108805120241115,True,-0.47911948797588977,0.47911948797588977,True
bidmc_29,210.0,270.0,90,19.24349251491092,18.0,19.08,0.7145274381188653,-1.243492514910919,1.243492514910919,True,-0.16349251491092076,0.16349251491092076,True
bidmc_29,240.0,300.0,90,18.933783125161213,19.0,18.78,0.7746699332036627,0.06621687483878702,0.06621687483878702,True,-0.15378312516121184,0.15378312516121184,True
bidmc_29,270.0,330.0,90,19.0604898085715,19.0,19.28,0.8002231778115859,-0.06048980857149999,0.06048980857149999,True,0.21951019142850114,0.21951019142850114,True
bidmc_29,300.0,360.0,91,18.564470177373487,19.0,17.98,0.814669641271992,0.4355298226265134,0.4355298226265134,True,-0.5844701773734862,0.5844701773734862,True
bidmc_29,330.0,390.0,91,19.584712178779895,19.0,19.02,0.659690006544499,-0.5847121787798955,0.5847121787798955,True,-0.5647121787798959,0.5647121787798959,True
bidmc_29,360.0,420.0,91,18.129277633181715,21.0,17.63,0.7625754831762513,2.870722366818285,2.870722366818285,False,-0.49927763318171614,0.49927763318171614,True
bidmc_29,390.0,450.0,91,17.79562265680406,24.0,18.78,0.748160510636075,6.20437734319594,6.20437734319594,False,0.9843773431959413,0.9843773431959413,True
bidmc_29,420.0,480.0,91,17.292037091668803,21.0,17.39,0.7107247495648521,3.707962908331197,3.707962908331197,False,0.0979629083311977,0.0979629083311977,True
bidmc_30,0.0,60.0,89,18.84529183370688,18.0,18.06,0.7071464080267422,-0.8452918337068809,0.8452918337068809,True,-0.7852918337068822,0.7852918337068822,True
bidmc_30,30.0,90.0,89,18.73012408804643,17.0,19.3,0.5760671126082648,-1.7301240880464306,1.7301240880464306,True,0.5698759119535701,0.5698759119535701,True
bidmc_30,60.0,120.0,89,17.63742188796106,18.0,18.66,0.8431177120798329,0.3625781120389391,0.3625781120389391,True,1.0225781120389392,1.0225781120389392,True
bidmc_30,90.0,150.0,88,18.203990738940597,18.0,18.75,0.5712500424248763,-0.20399073894059683,0.20399073894059683,True,0.5460092610594032,0.5460092610594032,True
bidmc_30,120.0,180.0,87,19.060489808571674,18.0,19.96,0.7285494999656604,-1.060489808571674,1.060489808571674,True,0.8995101914283268,0.8995101914283268,True
bidmc_30,150.0,210.0,87,18.987341772151918,20.0,9.46,0.5151127575023875,1.0126582278480818,1.0126582278480818,True,-9.527341772151917,9.527341772151917,False
bidmc_30,180.0,240.0,88,18.270645904052,19.0,17.82,0.6468886008397828,0.7293540959480005,0.7293540959480005,True,-0.4506459040519992,0.4506459040519992,True
bidmc_30,210.0,270.0,88,18.337846805000098,19.0,18.41,0.7873849662778255,0.6621531949999024,0.6621531949999024,True,0.07215319499990258,0.07215319499990258,True
bidmc_30,240.0,300.0,88,18.99172377539439,20.0,19.01,0.752742083338984,1.0082762246056092,1.0082762246056092,True,0.018276224605610736,0.018276224605610736,True
bidmc_30,270.0,330.0,87,19.109799797460376,19.0,19.45,0.8024302901356314,-0.10979979746037571,0.10979979746037571,True,0.3402002025396236,0.3402002025396236,True
bidmc_30,300.0,360.0,88,19.406507330789232,20.0,19.88,0.8351306322283494,0.593492669210768,0.593492669210768,True,0.47349266921076705,0.47349266921076705,True
bidmc_30,330.0,390.0,87,19.07276995305164,18.0,19.65,0.7133117262156117,-1.0727699530516404,1.0727699530516404,True,0.5772300469483582,0.5772300469483582,True
bidmc_30,360.0,420.0,87,19.145494353687774,17.0,18.92,0.7479553501197714,-2.1454943536877735,2.1454943536877735,False,-0.22549435368777182,0.22549435368777182,True
bidmc_30,390.0,450.0,87,20.05577005577012,19.0,19.98,0.8324758869863258,-1.0557700557701217,1.0557700557701217,True,-0.0757700557701213,0.0757700557701213,True
bidmc_30,420.0,480.0,87,20.39641045361084,20.0,20.48,0.7614927645711168,-0.3964104536108408,0.3964104536108408,True,0.08358954638915961,0.08358954638915961,True
bidmc_31,0.0,60.0,87,19.230895666638176,21.0,19.5,0.23872747766130434,1.769104333361824,1.769104333361824,True,0.26910433336182393,0.26910433336182393,True
bidmc_31,30.0,90.0,85,19.34333272361441,18.0,18.93,0.7355989845870148,-1.3433327236144095,1.3433327236144095,True,-0.41333272361440976,0.41333272361440976,True
bidmc_31,60.0,120.0,85,19.02365350652862,19.0,19.01,0.7831289636508801,-0.023653506528621193,0.023653506528621193,True,-0.01365350652861963,0.01365350652861963,True
bidmc_31,90.0,150.0,84,18.292791747720127,17.0,17.91,0.7972893665811175,-1.292791747720127,1.292791747720127,True,-0.3827917477201268,0.3827917477201268,True
bidmc_31,120.0,180.0,85,17.974841683539374,18.0,18.54,0.6057985591184009,0.02515831646062594,0.02515831646062594,True,0.5651583164606251,0.5651583164606251,True
bidmc_31,150.0,210.0,85,17.879061679566252,19.0,17.66,0.7654992004505875,1.1209383204337477,1.1209383204337477,True,-0.2190616795662521,0.2190616795662521,True
bidmc_31,180.0,240.0,83,19.260819685101673,18.0,18.94,0.7724445891222723,-1.2608196851016729,1.2608196851016729,True,-0.3208196851016716,0.3208196851016716,True
bidmc_31,210.0,270.0,83,18.270645904052,18.0,18.4,0.8041818302164716,-0.2706459040519995,0.2706459040519995,True,0.12935409594799907,0.12935409594799907,True
bidmc_31,240.0,300.0,84,18.40515735844955,18.0,18.19,0.7758626013116504,-0.40515735844955003,0.40515735844955003,True,-0.21515735844954875,0.21515735844954875,True
bidmc_31,270.0,330.0,83,18.726620947631044,17.0,18.54,0.8678167484187724,-1.7266209476310443,1.7266209476310443,True,-0.1866209476310452,0.1866209476310452,True
bidmc_31,300.0,360.0,83,16.858104012607576,17.0,17.52,0.7139897748617731,0.1418959873924237,0.1418959873924237,True,0.6618959873924233,0.6618959873924233,True
bidmc_31,330.0,390.0,83,16.930022573363377,17.0,16.78,0.7917943649055001,0.06997742663662265,0.06997742663662265,True,-0.1500225733633762,0.1500225733633762,True
bidmc_31,360.0,420.0,81,17.133743003640017,16.0,17.88,0.839275715736821,-1.1337430036400171,1.1337430036400171,True,0.7462569963599819,0.7462569963599819,True
bidmc_31,390.0,450.0,81,17.134011256976784,17.0,17.56,0.792997085672365,-0.13401125697678395,0.13401125697678395,True,0.42598874302321477,0.42598874302321477,True
bidmc_31,420.0,480.0,83,18.292791747720244,19.0,17.97,0.8399811387923701,0.7072082522797558,0.7072082522797558,True,-0.3227917477202453,0.3227917477202453,True
bidmc_32,0.0,60.0,81,25.733833590818804,19.0,11.5,0.4665672837381462,-6.733833590818804,6.733833590818804,False,-14.233833590818804,14.233833590818804,False
bidmc_32,30.0,90.0,82,24.984189854879517,19.0,24.53,0.5755910499323932,-5.984189854879517,5.984189854879517,False,-0.454189854879516,0.454189854879516,True
bidmc_32,60.0,120.0,81,25.27424794739886,18.0,24.88,0.678955916676268,-7.274247947398859,7.274247947398859,False,-0.3942479473988598,0.3942479473988598,True
bidmc_32,90.0,150.0,81,25.14670668780147,17.0,24.95,0.4615016821765328,-8.14670668780147,8.14670668780147,False,-0.19670668780146983,0.19670668780146983,True
bidmc_32,120.0,180.0,82,25.298634812286764,18.0,24.57,0.35603363070612803,-7.298634812286764,7.298634812286764,False,-0.7286348122867636,0.7286348122867636,True
bidmc_32,150.0,210.0,81,25.211864406779707,20.0,24.96,0.648912043578665,-5.211864406779707,5.211864406779707,False,-0.25186440677970623,0.25186440677970623,True
bidmc_32,180.0,240.0,81,25.755342667649245,20.0,25.36,0.5227927599251306,-5.755342667649245,5.755342667649245,False,-0.3953426676492455,0.3953426676492455,True
bidmc_32,210.0,270.0,81,25.71239717978861,21.0,24.45,0.6142399891138502,-4.71239717978861,4.71239717978861,False,-1.2623971797886107,1.2623971797886107,True
bidmc_32,240.0,300.0,81,24.84778673687708,23.0,23.99,0.18386562028144487,-1.8477867368770795,1.8477867368770795,True,-0.8577867368770811,0.8577867368770811,True
bidmc_32,270.0,330.0,81,25.707865828584822,21.0,25.05,0.5072006581810496,-4.707865828584822,4.707865828584822,False,-0.6578658285848213,0.6578658285848213,True
bidmc_32,300.0,360.0,81,25.382527429736307,18.0,27.5,0.4457452645050254,-7.382527429736307,7.382527429736307,False,2.1174725702636934,2.1174725702636934,False
bidmc_32,330.0,390.0,81,25.211864406779718,18.0,12.59,0.2799646168477631,-7.211864406779718,7.211864406779718,False,-12.621864406779718,12.621864406779718,False
bidmc_32,360.0,420.0,81,24.84424359424363,18.0,24.07,0.5880002425217025,-6.844243594243629,6.844243594243629,False,-0.7742435942436288,0.7742435942436288,True
bidmc_32,390.0,450.0,82,24.39082429088132,21.0,12.51,0.4166547380929555,-3.3908242908813193,3.3908242908813193,False,-11.88082429088132,11.88082429088132,False
bidmc_32,420.0,480.0,81,24.80484124901585,21.0,24.19,0.32928392895697933,-3.804841249015851,3.804841249015851,False,-0.6148412490158499,0.6148412490158499,True
bidmc_33,0.0,60.0,82,13.692380761923806,20.0,20.73,0.5111502656763652,6.307619238076194,6.307619238076194,False,7.037619238076195,7.037619238076195,False
bidmc_33,30.0,90.0,84,12.982465338896084,19.0,21.99,0.5208461131451783,6.017534661103916,6.017534661103916,False,9.007534661103914,9.007534661103914,False
bidmc_33,60.0,120.0,82,13.617819170856324,21.0,26.41,0.730511716434095,7.382180829143676,7.382180829143676,False,12.792180829143676,12.792180829143676,False
bidmc_33,90.0,150.0,80,13.029090007034803,23.0,26.99,0.7121456889600911,9.970909992965197,9.970909992965197,False,13.960909992965195,13.960909992965195,False
bidmc_33,120.0,180.0,81,12.523101882437512,24.0,24.69,0.7374494366424024,11.476898117562488,11.476898117562488,False,12.16689811756249,12.16689811756249,False
bidmc_33,150.0,210.0,82,12.782667421898822,20.0,26.38,0.7006154411917423,7.217332578101178,7.217332578101178,False,13.597332578101177,13.597332578101177,False
bidmc_33,180.0,240.0,83,12.70110986836444,18.0,26.25,0.6386297668227825,5.298890131635559,5.298890131635559,False,13.54889013163556,13.54889013163556,False
bidmc_33,210.0,270.0,83,13.286984754376057,19.0,25.54,0.6057348547066702,5.713015245623943,5.713015245623943,False,12.253015245623942,12.253015245623942,False
bidmc_33,240.0,300.0,80,14.563600989382223,21.0,25.22,0.6719906955654412,6.436399010617777,6.436399010617777,False,10.656399010617776,10.656399010617776,False
bidmc_33,270.0,330.0,82,13.465381640020663,20.0,27.16,0.7170085313579574,6.534618359979337,6.534618359979337,False,13.694618359979337,13.694618359979337,False
bidmc_33,300.0,360.0,84,14.16492484608958,20.0,27.95,0.8039983386025774,5.83507515391042,5.83507515391042,False,13.78507515391042,13.78507515391042,False
bidmc_33,330.0,390.0,82,14.884702620967811,21.0,28.49,0.7276867791100229,6.115297379032189,6.115297379032189,False,13.605297379032187,13.605297379032187,False
bidmc_33,360.0,420.0,83,14.111118977662894,20.0,26.19,0.7376130587710151,5.888881022337106,5.888881022337106,False,12.078881022337107,12.078881022337107,False
bidmc_33,390.0,450.0,84,14.275029518931932,18.0,27.37,0.6932027937312005,3.724970481068068,3.724970481068068,False,13.094970481068069,13.094970481068069,False
bidmc_33,420.0,480.0,84,13.091729460379174,19.0,27.65,0.7854683018497325,5.908270539620826,5.908270539620826,False,14.558270539620825,14.558270539620825,False
bidmc_34,0.0,60.0,83,18.271079618288006,21.0,18.15,0.5031722377707675,2.728920381711994,2.728920381711994,False,-0.1210796182880074,0.1210796182880074,True
bidmc_34,30.0,90.0,80,18.07270890309546,19.0,9.08,0.5196964411089474,0.9272910969045398,0.9272910969045398,True,-8.99270890309546,8.99270890309546,False
bidmc_34,60.0,120.0,82,18.937952036543557,19.0,6.32,0.27267421153941496,0.062047963456443256,0.062047963456443256,True,-12.617952036543556,12.617952036543556,False
bidmc_34,90.0,150.0,83,21.221544520219034,19.0,11.57,0.3810033353572279,-2.221544520219034,2.221544520219034,False,-9.651544520219034,9.651544520219034,False
bidmc_34,120.0,180.0,80,18.771777139833887,17.0,17.5,0.6196030896762514,-1.7717771398338868,1.7717771398338868,True,-1.2717771398338868,1.2717771398338868,True
bidmc_34,150.0,210.0,80,18.52032510411017,20.0,18.78,0.6368121968788323,1.4796748958898291,1.4796748958898291,True,0.2596748958898303,0.2596748958898303,True
bidmc_34,180.0,240.0,80,17.772511848341207,21.0,17.48,0.7051613679278503,3.227488151658793,3.227488151658793,False,-0.29251184834120636,0.29251184834120636,True
bidmc_34,210.0,270.0,81,17.18233349078876,18.0,16.5,0.7121410648454558,0.8176665092112394,0.8176665092112394,True,-0.6823334907887606,0.6823334907887606,True
bidmc_34,240.0,300.0,81,16.81667188260007,18.0,18.28,0.668930257408574,1.183328117399931,1.183328117399931,True,1.4633281173999322,1.4633281173999322,True
bidmc_34,270.0,330.0,81,17.036703567162572,20.0,16.32,0.5978455513256854,2.963296432837428,2.963296432837428,False,-0.7167035671625719,0.7167035671625719,True
bidmc_34,300.0,360.0,82,16.911279651936564,21.0,16.6,0.7583801983156905,4.088720348063436,4.088720348063436,False,-0.3112796519365624,0.3112796519365624,True
bidmc_34,330.0,390.0,82,17.341411290160863,20.0,17.58,0.7367782070359569,2.6585887098391368,2.6585887098391368,False,0.23858870983913505,0.23858870983913505,True
bidmc_34,360.0,420.0,82,16.998744115448915,21.0,16.43,0.6839721447648459,4.001255884551085,4.001255884551085,False,-0.568744115448915,0.568744115448915,True
bidmc_34,390.0,450.0,82,16.234450769555018,19.0,15.52,0.7333711168364714,2.7655492304449822,2.7655492304449822,False,-0.7144507695550182,0.7144507695550182,True
bidmc_34,420.0,480.0,82,16.41208580731658,20.0,16.83,0.7796180567392035,3.587914192683421,3.587914192683421,False,0.4179141926834191,0.4179141926834191,True
